"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000056704",8.3171495547573,2.45095427083608,0.649257798283422,3.77500936810643,0.00016000165037633,0.00349269425410102,"zgc:91818","436966"
"ENSDARG00000018105",17.1438387289953,2.44535058629574,0.513365957292118,4.76336724623187,1.90388881901078e-06,6.84011722580019e-05,"casq1b","767757"
"ENSDARG00000100940",4.89400743973429,2.43467758761726,0.839357770908314,2.90064341095283,0.00372397389396601,0.047629119753852,"nr5a2","30749"
"ENSDARG00000004964",19.9826667938051,2.42686962997078,0.402123905902361,6.03512895987845,1.58835788867363e-09,9.33791992846936e-08,"cyp4t8","387527"
"ENSDARG00000114870",37.8718055315253,2.42648551975742,0.432244537036439,5.61368695691083,1.98060389994761e-08,1.01956758968945e-06,NA,NA
"ENSDARG00000059093",5.26031230652374,2.40403423375097,0.832448418150151,2.88790774459415,0.00387813599479944,0.0493370493576383,"ank1a","449796"
"ENSDARG00000099959",432.977648156877,2.39944128506129,0.465908217869182,5.15002996949715,2.60444839427808e-07,1.12284281398314e-05,"smyhc1","321552"
"ENSDARG00000057571",68.9779906266005,2.39536988507376,0.269617220646663,8.88433564936467,6.43038729654089e-19,8.75463386280377e-17,"pgam2","572733"
"ENSDARG00000037266",15.1013913501949,2.39484249343098,0.548137473071407,4.36905450016368,1.2478562474868e-05,0.000364946632536349,"myoz2b","393828"
"ENSDARG00000028625",19.8349217221902,2.38321805381154,0.408486712831319,5.83426089258299,5.402952612843e-09,2.97363567473864e-07,"jph2","553333"
"ENSDARG00000103586",13.035979421209,2.37997191304123,0.524625063804625,4.53651965421071,5.71901620019533e-06,0.000183203283663842,"si:dkey-65j6.2","100148904"
"ENSDARG00000053535",8.58127440955618,2.37741560414615,0.648051709348821,3.6685584959494,0.000243921888919493,0.00507818870150905,"lmo7b","558333"
"ENSDARG00000042552",10.0429933335793,2.37433058040837,0.610037204900477,3.89210782774425,9.93770568322379e-05,0.00228500979342926,"cacna1sb","405791"
"ENSDARG00000057671",6.6458478457308,2.36509902836607,0.744861922666243,3.17521805907351,0.00149723941291376,0.0233312292250281,"epas1b","555192"
"ENSDARG00000042245",1024.51624230418,2.36099053569034,0.32985264546384,7.15771290046896,8.20341299681283e-13,6.79045714224179e-11,"myl13","393488"
"ENSDARG00000025348",10.689179762204,2.35925410529846,0.640128612577264,3.68559389307675,0.000228169941339175,0.00480829813245712,"igfbp5b","403039"
"ENSDARG00000091009",8.87615980584013,2.34526791435705,0.628551142110216,3.73122846692054,0.000190548317545728,0.00410750717009509,"si:ch211-28p3.4","100536702"
"ENSDARG00000003081",84.6391765073423,2.33643584369343,0.261902603384178,8.92101038135226,4.62053288134482e-19,6.46062888152364e-17,"mybphb","321053"
"ENSDARG00000032623",7.0232554514888,2.32953849328908,0.677916117185802,3.43632262787846,0.000589668320735388,0.0107393729433642,"rcan3","325356"
"ENSDARG00000103837",29.4596594680581,2.31401977567227,0.428290471084511,5.40292145611539,6.55641737347532e-08,3.12479519180071e-06,"LOC100329813","100329813"
"ENSDARG00000096419",38.7967608692481,2.30746196022246,0.30424856950663,7.58413413073475,3.34714758107175e-14,3.26725811522164e-12,NA,NA
"ENSDARG00000017036",22.3737876893946,2.29165037084765,0.40190499520862,5.70197036157288,1.18430423581841e-08,6.18888683232984e-07,"svilc","100006087"
"ENSDARG00000021987",102.260702898144,2.29048329801593,0.296777784193805,7.71783947453486,1.18318078723769e-14,1.21211600054935e-12,"plecb","100321011"
"ENSDARG00000035256",37.814357789778,2.27907071382216,0.317408625089828,7.1802419142743,6.95881757227248e-13,5.90187585412323e-11,"eef2l2","336168"
"ENSDARG00000058365",55.3251002688474,2.27856502383099,0.261536117294402,8.71223847552226,2.97932077514251e-18,3.80580642720982e-16,"hspb8","791580"
"ENSDARG00000014106",79.0043270444039,2.27183876144715,0.219180900787237,10.3651310551573,3.57268377597482e-25,6.26551847966295e-23,"cfl2","403001"
"ENSDARG00000014976",41.9118019249117,2.26899385625174,0.309898783649881,7.32172559546155,2.44802347556612e-13,2.14658465268497e-11,"lims2","553696"
"ENSDARG00000017537",11.4038968008931,2.26761347654615,0.538981130137688,4.20722238636975,2.5852869945689e-05,0.000691213553819235,"prkag3a","553319"
"ENSDARG00000039051",22.0381328408409,2.24593444117612,0.420205674031594,5.34484558389675,9.04941664930905e-08,4.2177618950631e-06,"hhatla","393861"
"ENSDARG00000037539",157.690347547901,2.23388225243198,0.422914382776139,5.28211463929907,1.27701245066719e-07,5.8465698349794e-06,"tnnc1b","415175"
"ENSDARG00000062592",1039.75250105823,2.22697303698936,0.334623586276979,6.65515859705723,2.82994725203897e-11,1.95209761445648e-09,"myl10","550569"
"ENSDARG00000037748",22.0193992680119,2.22678997839342,0.412202146359851,5.40217948416369,6.58360251099406e-08,3.12479519180071e-06,"slc43a1b","100009631"
"ENSDARG00000020594",81.7056650126124,2.20416616573022,0.247374910607343,8.91022521369955,5.09290036882751e-19,7.02616534883444e-17,"txlnba","563018"
"ENSDARG00000058820",35.4378631344246,2.19511132666248,0.325110901942067,6.75188470626442,1.45936828778179e-11,1.03425230641631e-09,"bin1b","447863"
"ENSDARG00000057992",5.73986522619214,2.19401506534125,0.747975112619104,2.93327281660309,0.00335409022149099,0.0437638985142084,"fstb","566538"
"ENSDARG00000104682",946.148897830607,2.17164687993012,0.334573742422319,6.49078694642132,8.53891625130152e-11,5.81264252975111e-09,"tpm2","415209"
"ENSDARG00000060238",22.1692567915076,2.16986933523506,0.434713411005071,4.99149389069515,5.99140782785967e-07,2.35715196938647e-05,"uacab","564040"
"ENSDARG00000023797",18.8815626635037,2.16668938309191,0.429718138921835,5.04211758090582,4.60408225909625e-07,1.89794578226569e-05,"ryr1b","570245"
"ENSDARG00000014259",66.9298586660158,2.15738193652252,0.240894141358039,8.95572604779965,3.37507106198058e-19,4.78381647648124e-17,"eya1","30436"
"ENSDARG00000117448",137.611308267176,2.15469297890078,0.162076796599264,13.294271753336,2.49894383799023e-40,6.62989022863715e-38,NA,NA
"ENSDARG00000104028",44.9216180909086,2.1525767465609,0.282144429306086,7.62934342476655,2.35952310229379e-14,2.34749860956094e-12,"si:dkey-74k8.3","559618"
